"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"wrapped_transpose_5.kd",936,3949118,4219,0.004568992774706213
"input_reduce_fusion_111.kd",1404,3637596,2590,0.0042085726081875045
"loop_maximum_fusion_12.kd",468,3525755,7533,0.004079176444052647
"wrapped_transpose_44.kd",468,3383039,7228,0.003914058974066952
"miopenGcnAsmWinogradXformData_3_3_5_5.kd",40,3095517,77387,0.0035814059764687337
"input_reduce_fusion_123.kd",468,2961277,6327,0.0034260949449734577
"miopenGcnAsmWinogradXformFilter_3_3_5_5.kd",40,2941436,73535,0.003403139595033814
"input_reduce_fusion_62.kd",468,2884956,6164,0.0033377941908409267
"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, 1, 1, int>, 16, Eigen::MakePointer>, Eigen::TensorCwiseNullaryOp<Eigen::internal::scalar_const_op<float>, Eigen::TensorMap<Eigen::Tensor<float, 1, 1, int>, 16, Eigen::MakePointer> const> const> const, Eigen::GpuDevice>, int>(Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, 1, 1, int>, 16, Eigen::MakePointer>, Eigen::TensorCwiseNullaryOp<Eigen::internal::scalar_const_op<float>, Eigen::TensorMap<Eigen::Tensor<float, 1, 1, int>, 16, Eigen::MakePointer> const> const> const, Eigen::GpuDevice>, int) [clone .kd]",386,2776960,7194,0.0032128465585602064
"input_reduce_fusion_110.kd",468,2751358,5878,0.0031832259311142734
"loop_maximum_fusion_36.kd",468,2595198,5545,0.003002554218671616
"miopenGcnAsmWinogradXformOut_3_3_6_6.kd",40,2450560,61264,0.0028352130612415375
"input_reduce_fusion_122.kd",468,2415359,5161,0.0027944867231927796
"input_reduce_fusion_118.kd",468,2327515,4973,0.0026928542570822983
"input_reduce_fusion_121.kd",468,2317755,4952,0.002681562275054632
"wrapped_transpose_24.kd",468,2204638,4710,0.0025506898231055027
"input_reduce_fusion_89.kd",468,2170077,4636,0.0025107039428946248
"input_reduce_fusion_95.kd",468,2124957,4540,0.0024585016653241028
"input_reduce_fusion_92.kd",468,2102720,4492,0.002432774226353897
"Cijk_Alik_Bljk_SB_MT128x16x32_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS0_ELFLR0_EMLL0_FSSC10_FL0_GLVWA2_GLVWB2_GRCGA1_GRCGB1_GRPM1_GRVW2_GSU55_GSUASB_GLS0_ISA90a_IU2_K1_KLA_LBSPPA0_LBSPPB0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_MO40_MMFGLC_MKFGSU256_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR5_PKA0_SIA3_SLW1_SS0_SU32_SUM0_SUS256_SCIUI1_SPO0_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT4_16_TLDS0_UMLDSA0_UMLDSB0_U64SL1_USFGROn1_VAW1_VSn1_VW2_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_4_1_WGM8.kd",2,2097598,1048799,0.0024268482497201154
"input_reduce_fusion_109.kd",468,2067518,4417,0.0023920467313397675
"wrapped_transpose_12.kd",468,2050879,4382,0.002372795984520266
"wrapped_transpose_11.kd",468,2047517,4375,0.002368906266940654
"Cijk_Ailk_Bljk_SB_MT128x64x8_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL0_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS0_ELFLR0_EMLL0_FSSC10_FL0_GLVWA1_GLVWB1_GRCGA1_GRCGB1_GRPM1_GRVW1_GSU1_GSUASB_GLS0_ISA000_IU1_K1_KLS_LBSPPA0_LBSPPB0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR0_PLR0_PKA0_SIA1_SLW1_SS0_SU32_SUM0_SUS256_SCIUI1_SPO0_SRVW0_SSO0_SVW4_SNLL0_TSGRA0_TSGRB0_TT8_4_TLDS0_UMLDSA0_UMLDSB0_U64SL1_USFGRO0_VAW1_VS1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG16_16_1_WGM8.kd",4,2028958,507239,0.0023474341466075133
"input_reduce_fusion_120.kd",468,2022558,4321,0.002340029568228716
"Cijk_Alik_Bljk_SB_MT64x16x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS0_ELFLR0_EMLL0_FSSC10_FL0_GLVWA2_GLVWB2_GRCGA1_GRCGB1_GRPM1_GRVW2_GSU55_GSUASB_GLS0_ISA90a_IU2_K1_KLA_LBSPPA0_LBSPPB0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_MO40_MMFGLC_MKFGSU256_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR1_PKA0_SIA3_SLW1_SS0_SU32_SUM0_SUS256_SCIUI1_SPO0_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS0_UMLDSA0_UMLDSB0_U64SL1_USFGROn1_VAW1_VSn1_VW2_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_4_1_WGM8.kd",2,1988798,994399,0.0023009704172805593
"loop_maximum_fusion_35.kd",468,1978396,4227,0.00228893566348427
"loop_maximum_fusion_26.kd",468,1966880,4202,0.0022756120502639213
"miopenGcnAsmWinogradXformOut_3_3_5_5.kd",40,1934718,48367,0.002238401729979721
"input_reduce_fusion_74.kd",468,1845598,3943,0.0021352929760549665
"loop_multiply_fusion_3.kd",468,1819998,3888,0.002105674662539777
"input_reduce_fusion_87.kd",468,1779360,3802,0.0020586579037651567
"input_reduce_fusion_104.kd",468,1757119,3754,0.0020329258369334636
"loop_multiply_subtract_fusion.kd",468,1717277,3669,0.0019868300225947062
"loop_add_fusion_3.kd",468,1640958,3506,0.0018985315823929186
"miopenGcnAsmWinogradXformData_3_3_4_4.kd",40,1533919,38347,0.0017746911659729033
"input_reduce_fusion_63.kd",468,1529439,3268,0.001769507961107745
"main_kernel.kd",325,1521279,4680,0.0017600671236747782
"miopenGcnAsmWinogradXformOut_3_3_4_4.kd",40,1491678,37291,0.0017258197917074684
"xla::gpu::repeat_buffer_kernel::(anonymous namespace)::RepeatBufferKernel(char*, long, long) [clone .kd]",299,1472479,4924,0.0017036072135364479
"Mul_GPU_DT_FLOAT_DT_FLOAT_kernel.kd",308,1419040,4607,0.001641780141038861
"input_reduce_fusion_114.kd",468,1416476,3026,0.0016388136818258554
"void ck::tensor_operation::device::(anonymous namespace)::kernel_grouped_conv_bwd_data_multiple_d_xdl_cshuffle<ck::GridwiseGemmMultipleD_xdl_cshuffle<float, float, float, float, float, ck::Tuple<>, float, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, (ck::InMemoryDataOperationEnum)0, 1, 256, 64, 128, 32, 8, 8, 32, 32, 1, 2, ck::Sequence<4, 64, 1>, ck::Sequence<1, 0, 2>, ck::Sequence<1, 0, 2>, 2, 4, 4, false, 1, ck::Sequence<4, 32, 1>, ck::Sequence<0, 2, 1>, ck::Sequence<0, 2, 1>, 1, 4, 4, false, 1, 1, 1, ck::Sequence<1, 32, 1, 8>, 4, (ck::LoopScheduler)0, (ck::PipelineVersion)0, float>, float, ck::Tuple<>, float, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, ck::TensorDescriptor<ck::Tuple<ck::Embed<ck::Tuple<int, int, int, int>, ck::Tuple<int, int, int, ck::integral_constant<int, 1> >, false>, ck::PassThrough<int>, ck::Pad<int, ck::integral_constant<int, 0>, ck::integral_constant<int, 0>, false>, ck::Pad<int, ck::integral_constant<int, 0>, ck::integral_constant<int, 0>, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Slice<int, int, int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Slice<int, int, int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::RightPad<int, int, false>, ck::RightPad<int, int, false>, ck::UnMerge<ck::Tuple<int, int>, false>, ck::PassThrough<int> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<14>, ck::Sequence<16, 18, 20>, ck::Sequence<15, 17, 19>, ck::Sequence<21>, ck::Sequence<22>, ck::Sequence<23>, ck::Sequence<24> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10, 11>, ck::Sequence<12, 13>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<16>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22>, ck::Sequence<23>, ck::Sequence<24>, ck::Sequence<25, 26>, ck::Sequence<27> >, ck::Sequence<25, 27, 26>, long>, ck::TensorDescriptor<ck::Tuple<ck::UnMerge<ck::Tuple<int, int, int, int>, false>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Freeze<int>, ck::Freeze<int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::PassThrough<int>, ck::RightPad<int, int, false>, ck::RightPad<int, int, false>, ck::UnMerge<ck::Tuple<int, int>, false>, ck::PassThrough<int> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<8>, ck::Sequence<7>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<12, 13, 11>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<16>, ck::Sequence<17>, ck::Sequence<18> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6, 7>, ck::Sequence<8, 9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<>, ck::Sequence<>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<16>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19, 20>, ck::Sequence<21> >, ck::Sequence<19, 21, 20>, long>, ck::Tuple<>, ck::TensorDescriptor<ck::Tuple<ck::Embed<ck::Tuple<int, int, int, int>, ck::Tuple<int, int, int, int>, false>, ck::PassThrough<int>, ck::Pad<int, int, int, false>, ck::Pad<int, int, int, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::PassThrough<int>, ck::RightPad<int, int, false>, ck::RightPad<int, int, false>, ck::UnMerge<ck::Tuple<int, ck::integral_constant<int, 64> >, false>, ck::UnMerge<ck::Tuple<int, ck::integral_constant<int, 128> >, false> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<14>, ck::Sequence<15, 16, 17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10, 11>, ck::Sequence<12, 13>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<>, ck::Sequence<16>, ck::Sequence<>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22>, ck::Sequence<23, 24>, ck::Sequence<25, 26> >, ck::Sequence<23, 24, 25, 26>, long>, ck::BlockToCTileMap_M00_N0_M01Adapt<64, 128, ck::TensorDescriptor<ck::Tuple<ck::Embed<ck::Tuple<int, int, int, int>, ck::Tuple<int, int, int, int>, false>, ck::PassThrough<int>, ck::Pad<int, int, int, false>, ck::Pad<int, int, int, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::PassThrough<int>, ck::RightPad<int, int, false>, ck::RightPad<int, int, false> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<14>, ck::Sequence<15, 16, 17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10, 11>, ck::Sequence<12, 13>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<>, ck::Sequence<16>, ck::Sequence<>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22> >, ck::Sequence<21, 22>, long> >, ck::tensor_operation::device::ComputePtrOffsetOfStridedBatch<1, 1, 0, void>, true>(float const*, float const*, ck::Tuple<>, float*, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, int, ck::TensorDescriptor<ck::Tuple<ck::Embed<ck::Tuple<int, int, int, int>, ck::Tuple<int, int, int, ck::integral_constant<int, 1> >, false>, ck::PassThrough<int>, ck::Pad<int, ck::integral_constant<int, 0>, ck::integral_constant<int, 0>, false>, ck::Pad<int, ck::integral_constant<int, 0>, ck::integral_constant<int, 0>, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Slice<int, int, int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Slice<int, int, int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::RightPad<int, int, false>, ck::RightPad<int, int, false>, ck::UnMerge<ck::Tuple<int, int>, false>, ck::PassThrough<int> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<14>, ck::Sequence<16, 18, 20>, ck::Sequence<15, 17, 19>, ck::Sequence<21>, ck::Sequence<22>, ck::Sequence<23>, ck::Sequence<24> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10, 11>, ck::Sequence<12, 13>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<16>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22>, ck::Sequence<23>, ck::Sequence<24>, ck::Sequence<25, 26>, ck::Sequence<27> >, ck::Sequence<25, 27, 26>, long>, ck::TensorDescriptor<ck::Tuple<ck::UnMerge<ck::Tuple<int, int, int, int>, false>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, ck::integral_constant<int, 1> >, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Slice<int, ck::integral_constant<int, 0>, int>, ck::Freeze<int>, ck::Freeze<int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::PassThrough<int>, ck::RightPad<int, int, false>, ck::RightPad<int, int, false>, ck::UnMerge<ck::Tuple<int, int>, false>, ck::PassThrough<int> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<8>, ck::Sequence<7>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<12, 13, 11>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<16>, ck::Sequence<17>, ck::Sequence<18> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6, 7>, ck::Sequence<8, 9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<>, ck::Sequence<>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<16>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19, 20>, ck::Sequence<21> >, ck::Sequence<19, 21, 20>, long>, ck::Tuple<>, ck::TensorDescriptor<ck::Tuple<ck::Embed<ck::Tuple<int, int, int, int>, ck::Tuple<int, int, int, int>, false>, ck::PassThrough<int>, ck::Pad<int, int, int, false>, ck::Pad<int, int, int, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::PassThrough<int>, ck::RightPad<int, int, false>, ck::RightPad<int, int, false>, ck::UnMerge<ck::Tuple<int, ck::integral_constant<int, 64> >, false>, ck::UnMerge<ck::Tuple<int, ck::integral_constant<int, 128> >, false> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<14>, ck::Sequence<15, 16, 17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10, 11>, ck::Sequence<12, 13>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<>, ck::Sequence<16>, ck::Sequence<>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22>, ck::Sequence<23, 24>, ck::Sequence<25, 26> >, ck::Sequence<23, 24, 25, 26>, long>, ck::BlockToCTileMap_M00_N0_M01Adapt<64, 128, ck::TensorDescriptor<ck::Tuple<ck::Embed<ck::Tuple<int, int, int, int>, ck::Tuple<int, int, int, int>, false>, ck::PassThrough<int>, ck::Pad<int, int, int, false>, ck::Pad<int, int, int, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::Embed<ck::Tuple<int, int>, ck::Tuple<int, int>, false>, ck::PassThrough<int>, ck::PassThrough<int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::Freeze<int>, ck::Slice<int, int, int>, ck::PassThrough<int>, ck::Merge_v2_magic_division<ck::Tuple<int, int, int> >, ck::PassThrough<int>, ck::RightPad<int, int, false>, ck::RightPad<int, int, false> >, ck::Tuple<ck::Sequence<0>, ck::Sequence<1>, ck::Sequence<2>, ck::Sequence<3>, ck::Sequence<4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10>, ck::Sequence<11>, ck::Sequence<12>, ck::Sequence<13>, ck::Sequence<14>, ck::Sequence<15, 16, 17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20> >, ck::Tuple<ck::Sequence<1, 2, 3, 4>, ck::Sequence<5>, ck::Sequence<6>, ck::Sequence<7>, ck::Sequence<8>, ck::Sequence<9>, ck::Sequence<10, 11>, ck::Sequence<12, 13>, ck::Sequence<14>, ck::Sequence<15>, ck::Sequence<>, ck::Sequence<16>, ck::Sequence<>, ck::Sequence<17>, ck::Sequence<18>, ck::Sequence<19>, ck::Sequence<20>, ck::Sequence<21>, ck::Sequence<22> >, ck::Sequence<21, 22>, long> >, ck::tensor_operation::device::ComputePtrOffsetOfStridedBatch<1, 1, 0, void>) [clone .kd]",16,1407359,87959,0.001628265628532184
"loop_multiply_fusion_4.kd",468,1397279,2985,0.001616603417585578
"input_reduce_fusion_84.kd",468,1361280,2908,0.001574953821170214
"input_reduce_fusion_73.kd",468,1320319,2821,0.001527563362580539
"transpose_NCHW2CNHW_V2_2D_WG_off64.kd",24,1267197,52799,0.0014661030481057768
"void tensorflow::functor::FillPhiloxRandomKernelLaunch<tsl::random::TruncatedNormalDistribution<tsl::random::SingleSampleAdapter<tsl::random::PhiloxRandom>, float> >(unsigned long const*, unsigned long const*, tsl::random::PhiloxRandom, tsl::random::TruncatedNormalDistribution<tsl::random::SingleSampleAdapter<tsl::random::PhiloxRandom>, float>::ResultElementType*, long, tsl::random::TruncatedNormalDistribution<tsl::random::SingleSampleAdapter<tsl::random::PhiloxRandom>, float>) [clone .kd]",53,1230399,23215,0.001423529036358435
"input_reduce_fusion_96.kd",468,1229120,2626,0.0014220492776480472
"miopenGcnAsmWinogradXformFilter_3_3_4_4.kd",40,1217918,30447,0.0014090889515544084
"Cijk_Alik_Bljk_SB_MT64x64x32_MI32x32x2x1_SE_1LDSB1_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA90a_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA4_LPB4_LDL1_LRVW2_LWPMn1_LDW0_MAC_MIAV0_MDA2_MO40_MMFGLC_MKFGSU256_NTA0_NTB0_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR1_PLR17_PKA0_SIA3_SLW1_SS0_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW2_SSO0_SVW4_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG64_4_1_WGM1.kd",44,1182878,26883,0.0013685488849304924
"transpose_CNHW2NCHW_V2_2D_WG_off64.kd",24,1175200,48966,0.0013596657048066789
"input_reduce_fusion_64.kd",468,1128959,2412,0.0013061664690544956
"Cijk_Ailk_Bljk_SB_MT16x16x32_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS0_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA90a_IU1_K1_KLA_LBSPPA0_LBSPPB128_LPA0_LPB4_LDL1_LRVW2_LWPMn1_LDW0_MAC_MIAV0_MDA2_MO40_MMFGLC_MKFGSU256_NTA0_NTB0_NTC0_NTD0_NEPBS8_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU32_SUM0_SUS128_SCIUI1_SPO0_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_16_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG16_4_1_WGM5.kd",10,1070079,107007,0.0012380443479695592
"loop_exponential_fusion_1.kd",468,1062720,2270,0.0012295302397993138
"miopenGcnAsmWinogradXformData_3_3_3_3.kd",24,1029596,42899,0.0011912069188275505
"miopenGcnAsmWinogradXformOut_3_3_3_3.kd",24,1012320,42180,0.0011712191850662842
"AddV2_GPU_DT_FLOAT_DT_FLOAT_kernel.kd",206,976480,4740,0.0011297535461450184
"miopenGcnAsmWinogradXformFilter_3_3_3_3.kd",24,811519,33813,0.0009388993814661429
